LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,SIGN_ON_DATE,COUNTY,TYPE
1,1,1 - Early AM,Inbound,115.57,88.11,76.00,9/7/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,127.36,17.34,14.00,9/7/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,231.14,353.80,153.00,9/7/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,275.96,159.68,58.00,9/7/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,429.27,663.82,155.00,9/7/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,551.92,433.84,79.00,9/7/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,181.61,204.30,112.00,9/7/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,254.73,180.43,71.00,9/7/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,225.46,114.00,9/7/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,339.64,249.25,73.00,9/7/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,518.90,184.44,36.00,9/7/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,382.10,130.49,34.00,9/7/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,1120.36,499.71,45.00,9/7/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,955.25,478.34,50.00,9/7/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,2240.72,1063.65,47.00,9/7/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2094.48,1062.73,51.00,9/7/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,889.21,413.38,46.00,9/7/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,865.62,515.65,60.00,9/7/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,740.61,312.52,42.00,9/7/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,997.71,553.20,55.00,9/7/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,146.23,36.65,25.00,9/7/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,47.17,6.31,13.00,9/7/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,280.67,158.82,57.00,9/7/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,174.54,162.55,93.00,9/7/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,469.37,339.19,72.00,9/7/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,339.64,253.52,75.00,9/7/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,155.67,32.21,21.00,9/7/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,141.51,55.94,40.00,9/7/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,110.85,19.32,17.00,9/7/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,132.08,81.03,61.00,9/7/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,49.53,24.67,50.00,9/8/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,84.91,0.85,1.00,9/8/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,82.55,139.84,169.00,9/8/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,106.13,52.69,50.00,9/8/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,247.65,429.36,173.00,9/8/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,318.41,482.40,152.00,9/8/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,148.59,192.46,130.00,9/8/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,212.27,99.45,47.00,9/8/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,148.59,146.89,99.00,9/8/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,191.05,63.31,33.00,9/8/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,240.58,40.87,17.00,9/8/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,278.32,58.10,21.00,9/8/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,337.28,148.55,44.00,9/8/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,327.85,218.67,67.00,9/8/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,1153.38,530.19,46.00,9/8/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,1082.62,729.10,67.00,9/8/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,733.54,297.39,41.00,9/8/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,735.90,410.39,56.00,9/8/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,592.02,239.39,40.00,9/8/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,610.89,467.21,76.00,9/8/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,106.13,6.13,6.00,9/8/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,47.17,8.62,18.00,9/8/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,77.83,16.62,21.00,9/8/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,54.24,35.04,65.00,9/8/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,238.22,246.06,103.00,9/8/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,169.82,121.53,72.00,9/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,70.75,15.59,22.00,9/8/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,84.91,151.26,178.00,9/8/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,103.78,35.76,34.00,9/8/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,94.34,82.20,87.00,9/8/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,9/9/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,463.84,372.67,80.00,9/9/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,9/9/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,526.93,837.45,159.00,9/9/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,9/9/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,560.24,387.00,9/9/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,178.11,728.09,409.00,9/9/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,898.01,292.92,33.00,9/9/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,296.86,1519.23,512.00,9/9/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,712.47,586.09,82.00,9/9/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,46.17,156.00,9/9/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,375.75,125.00,9/9/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,1009.33,1492.33,148.00,9/9/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,213.30,205.00,9/9/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,1120.65,1570.86,140.00,9/9/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,450.29,347.00,9/9/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,44.78,37.00,9/9/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,272.52,350.00,9/9/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,146.23,171.55,117.00,9/4/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,169.82,76.03,45.00,9/4/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,587.30,683.73,116.00,9/4/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,658.06,288.07,44.00,9/4/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,551.92,855.55,155.00,9/4/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,636.83,524.33,82.00,9/4/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,485.88,387.73,80.00,9/4/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,530.69,353.57,67.00,9/4/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,198.62,100.00,9/4/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,156.17,53.00,9/4/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,761.84,464.66,61.00,9/4/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,573.15,230.88,40.00,9/4/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3363.44,1926.76,57.00,9/4/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3335.13,1194.60,36.00,9/4/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3162.95,2300.89,73.00,9/4/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2849.25,2149.16,75.00,9/4/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1747.76,803.01,46.00,9/4/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2261.95,1654.37,73.00,9/4/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,432.29,61.00,9/4/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,746.24,83.00,9/4/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,271.24,115.29,43.00,9/4/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,127.36,136.56,107.00,9/4/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,297.06,40.00,9/4/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,424.55,441.84,104.00,9/4/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,236.54,32.00,9/4/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,502.39,432.50,86.00,9/4/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,264.16,111.32,42.00,9/4/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,337.28,305.60,91.00,9/4/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,97.01,60.00,9/4/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,182.62,112.00,9/4/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,9/10/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,337.68,213.40,63.00,9/10/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,9/10/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,526.93,511.96,97.00,9/10/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,9/10/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,144.72,472.37,326.00,9/10/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,178.11,653.06,367.00,9/10/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,619.70,184.23,30.00,9/10/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,237.49,998.13,420.00,9/10/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,712.47,365.47,51.00,9/10/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,65.71,221.00,9/10/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,307.73,102.00,9/10/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,872.03,878.10,101.00,9/10/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,51.95,123.65,238.00,9/10/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,901.72,1042.97,116.00,9/10/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,285.82,220.00,9/10/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,70.97,58.00,9/10/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,263.20,338.00,9/10/2013 0:00:00,Union,Interstate
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,9/8/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,89.05,184.09,207.00,9/8/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,9/8/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,222.64,786.63,353.00,9/8/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,133.58,393.81,295.00,9/8/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,59.37,260.53,439.00,9/8/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,200.38,152.18,76.00,9/8/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,296.86,1687.83,569.00,9/8/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,500.95,576.99,115.00,9/8/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,300.57,309.72,103.00,9/8/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,244.91,269.04,110.00,9/8/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,51.95,113.75,219.00,9/8/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,1224.56,1764.13,144.00,9/8/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,453.35,349.00,9/8/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,77.92,232.30,298.00,9/8/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,179.25,124.31,69.00,9/6/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,191.05,54.14,28.00,9/6/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,544.84,739.56,136.00,9/6/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,658.06,484.44,74.00,9/6/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,573.15,747.02,130.00,9/6/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,636.83,621.55,98.00,9/6/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,400.97,438.68,109.00,9/6/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,467.01,340.04,73.00,9/6/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,258.81,131.00,9/6/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,275.96,117.30,43.00,9/6/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,464.73,52.00,9/6/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,646.27,263.61,41.00,9/6/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,2986.05,1546.99,52.00,9/6/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3429.48,1249.59,36.00,9/6/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3271.45,2126.23,65.00,9/6/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2747.83,2057.96,75.00,9/6/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1457.64,823.28,56.00,9/6/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2028.44,1222.28,60.00,9/6/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,431.38,61.00,9/6/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,837.32,666.66,80.00,9/6/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,133.72,45.00,9/6/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,143.06,98.00,9/6/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,641.55,375.18,58.00,9/6/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,474.08,448.06,95.00,9/6/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,702.87,247.41,35.00,9/6/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,386.81,390.16,101.00,9/6/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,228.78,91.20,40.00,9/6/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,313.70,278.32,89.00,9/6/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,50.42,31.00,9/6/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,142.18,87.00,9/6/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,9/7/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,178.11,304.95,171.00,9/7/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,9/7/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Inbound,222.64,565.74,254.00,9/7/2013 0:00:00,New York,Interstate
111,1,4 - PM Peak,Outbound,0.00,0.00,0.00,9/7/2013 0:00:00,New York,Interstate
111,1,5 - Evening,Inbound,222.64,672.31,302.00,9/7/2013 0:00:00,New York,Interstate
111,2,2 - AM Peak,Outbound,118.74,374.26,315.00,9/7/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,400.76,254.98,64.00,9/7/2013 0:00:00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,326.54,1655.48,507.00,9/7/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,500.95,472.01,94.00,9/7/2013 0:00:00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,29.68,52.32,176.00,9/7/2013 0:00:00,Hudson,Interstate
111,2,5 - Evening,Inbound,500.95,536.96,107.00,9/7/2013 0:00:00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,489.82,387.39,79.00,9/7/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Inbound,103.90,182.75,176.00,9/7/2013 0:00:00,Union,Interstate
111,5,3 - Mid Day,Outbound,1347.01,1711.10,127.00,9/7/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Inbound,129.87,357.17,275.00,9/7/2013 0:00:00,Union,Interstate
111,5,4 - PM Peak,Outbound,122.45,53.59,44.00,9/7/2013 0:00:00,Union,Interstate
111,5,5 - Evening,Inbound,129.87,402.75,310.00,9/7/2013 0:00:00,Union,Interstate
1,1,1 - Early AM,Inbound,158.02,131.80,83.00,9/9/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,62.59,29.00,9/9/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,608.53,966.83,159.00,9/9/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,455.85,72.00,9/9/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,573.15,1115.25,195.00,9/9/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,700.52,691.21,99.00,9/9/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,485.88,377.12,78.00,9/9/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,530.69,461.68,87.00,9/9/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,202.71,102.00,9/9/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,212.16,71.00,9/9/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,818.45,361.48,44.00,9/9/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,218.87,31.00,9/9/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3302.11,2175.16,66.00,9/9/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3464.86,1471.68,42.00,9/9/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3311.55,1914.43,58.00,9/9/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3026.15,2207.67,73.00,9/9/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1747.76,807.49,46.00,9/9/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2261.95,1504.17,66.00,9/9/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,437.18,62.00,9/9/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,705.43,79.00,9/9/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,268.88,117.44,44.00,9/9/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,119.08,81.00,9/9/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,574.22,78.00,9/9/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,478.80,548.91,115.00,9/9/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,231.75,31.00,9/9/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,525.98,576.17,110.00,9/9/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,264.16,117.70,45.00,9/9/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,337.28,373.36,111.00,9/9/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,160.38,42.43,26.00,9/9/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,164.83,101.00,9/9/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,179.25,160.29,89.00,9/10/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,86.01,41.00,9/10/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,587.30,841.62,143.00,9/10/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,658.06,333.91,51.00,9/10/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,573.15,935.88,163.00,9/10/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,721.74,688.79,95.00,9/10/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,422.19,345.42,82.00,9/10/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,509.46,525.14,103.00,9/10/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,198.12,275.57,139.00,9/10/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,214.00,72.00,9/10/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,446.73,50.00,9/10/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,230.81,32.00,9/10/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3228.99,2140.01,66.00,9/10/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3526.18,1484.64,42.00,9/10/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3170.03,1780.20,56.00,9/10/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,3162.95,2372.38,75.00,9/10/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1511.89,683.31,45.00,9/10/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2108.63,1338.55,63.00,9/10/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,705.23,390.42,55.00,9/10/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,714.75,80.00,9/10/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,143.37,48.00,9/10/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,125.06,86.00,9/10/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,735.90,469.31,64.00,9/10/2013 0:00:00,Hudson,Local
1,1,1 - Early AM,Inbound,179.25,164.59,92.00,9/11/2013 0:00:00,Essex,Local
1,1,1 - Early AM,Outbound,212.27,54.98,26.00,9/11/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Inbound,566.07,680.44,120.00,9/11/2013 0:00:00,Essex,Local
1,1,2 - AM Peak,Outbound,636.83,252.65,40.00,9/11/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Inbound,551.92,919.89,167.00,9/11/2013 0:00:00,Essex,Local
1,1,3 - Mid Day,Outbound,679.29,500.10,74.00,9/11/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Inbound,464.65,429.01,92.00,9/11/2013 0:00:00,Essex,Local
1,1,4 - PM Peak,Outbound,530.69,479.03,90.00,9/11/2013 0:00:00,Essex,Local
1,1,5 - Evening,Inbound,148.59,156.32,105.00,9/11/2013 0:00:00,Essex,Local
1,1,5 - Evening,Outbound,297.19,133.71,45.00,9/11/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Inbound,891.57,501.51,56.00,9/11/2013 0:00:00,Essex,Local
1,2,1 - Early AM,Outbound,712.31,264.05,37.00,9/11/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Inbound,3141.72,2165.34,69.00,9/11/2013 0:00:00,Essex,Local
1,2,2 - AM Peak,Outbound,3438.91,1590.70,46.00,9/11/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Inbound,3132.29,1889.84,60.00,9/11/2013 0:00:00,Essex,Local
1,2,3 - Mid Day,Outbound,2955.39,2315.93,78.00,9/11/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Inbound,1700.59,714.62,42.00,9/11/2013 0:00:00,Essex,Local
1,2,4 - PM Peak,Outbound,2261.95,1514.14,67.00,9/11/2013 0:00:00,Essex,Local
1,2,5 - Evening,Inbound,537.77,377.13,70.00,9/11/2013 0:00:00,Essex,Local
1,2,5 - Evening,Outbound,896.28,703.42,78.00,9/11/2013 0:00:00,Essex,Local
1,3,1 - Early AM,Inbound,299.54,125.70,42.00,9/11/2013 0:00:00,Hudson,Local
1,3,1 - Early AM,Outbound,146.23,137.03,94.00,9/11/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Inbound,688.72,398.06,58.00,9/11/2013 0:00:00,Hudson,Local
1,3,2 - AM Peak,Outbound,478.80,560.23,117.00,9/11/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Inbound,740.61,243.69,33.00,9/11/2013 0:00:00,Hudson,Local
1,3,3 - Mid Day,Outbound,525.98,423.02,80.00,9/11/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Inbound,264.16,102.55,39.00,9/11/2013 0:00:00,Hudson,Local
1,3,4 - PM Peak,Outbound,337.28,380.49,113.00,9/11/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Inbound,132.08,52.35,40.00,9/11/2013 0:00:00,Hudson,Local
1,3,5 - Evening,Outbound,162.74,181.23,111.00,9/11/2013 0:00:00,Hudson,Local
111,1,2 - AM Peak,Outbound,0.00,0.00,0.00,9/4/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Inbound,463.84,349.10,75.00,9/4/2013 0:00:00,New York,Interstate
111,1,3 - Mid Day,Outbound,0.00,0.00,0.00,9/4/2013 0:00:00,New York,Interstate
